Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,spend,sample
"2,019",2,2,1,21,1,1,2,2,1,"3,073.096","9,219.288","1,774,712.940",2
"2,019",2,2,1,21,1,1,2,2,2,"13,912.745","66,231.387","5,982,652.351",8
"2,019",2,2,1,21,1,1,3,1,1,"17,609.382","48,257.353","4,687,882.849",10
"2,019",2,2,1,21,1,1,3,1,2,"12,798.778","61,470.688","7,422,875.844",8
"2,019",2,2,1,21,1,1,3,2,1,"14,264.018","42,023.013","5,051,658.795",4
"2,019",2,2,1,21,1,1,3,2,2,"6,017.577","30,598.536","3,218,680.170",6
"2,019",2,2,1,21,1,1,3,2,3,601.306,"8,418.284","532,757.116",1
"2,019",2,2,1,21,1,1,4,1,1,"6,396.475","16,363.446","2,586,482.582",6
"2,019",2,2,1,21,1,1,4,1,2,"15,703.556","105,347.957","9,866,594.212",12
"2,019",2,2,1,21,1,1,4,1,3,"7,495.441","112,431.615","18,476,262.065",1
"2,019",2,2,1,21,1,1,4,2,1,"17,904.586","49,020.911","9,294,198.090",9
"2,019",2,2,1,21,1,1,4,2,2,"7,963.218","50,660.352","4,354,464.217",6
"2,019",2,2,1,21,1,1,5,1,1,"13,483.995","36,990.081","9,684,408.986",7
"2,019",2,2,1,21,1,1,5,1,2,"17,327.378","81,809.330","10,562,481.059",10
"2,019",2,2,1,21,1,1,5,1,3,"5,427.472","81,412.080","759,846.080",1
"2,019",2,2,1,21,1,1,5,2,1,"15,529.246","34,498.044","3,461,745.286",6
"2,019",2,2,1,21,1,1,5,2,2,"7,618.874","48,678.782","4,909,367.020",7
"2,019",2,2,1,21,1,1,5,2,3,"1,024.363","19,462.897","1,209,772.703",1
"2,019",2,2,1,21,1,1,6,1,0,"1,024.363",0.000,"15,365.445",1
"2,019",2,2,1,21,1,1,6,1,1,"1,010.741","3,032.223","267,846.365",1
"2,019",2,2,1,21,1,1,6,1,2,"8,929.933","62,433.405","8,678,234.145",7
"2,019",2,2,1,21,1,1,6,1,3,"5,887.125","82,419.750","6,559,726.175",2
"2,019",2,2,1,21,1,1,6,2,1,"1,031.655","2,493.659","656,280.925",2
"2,019",2,2,1,21,1,1,6,2,2,"2,438.503","24,385.030","1,716,793.445",2
"2,019",2,2,1,21,1,1,6,2,3,"1,084.387","16,265.805","1,913,943.055",1
"2,019",2,2,1,21,1,1,7,1,1,"3,115.547","9,346.641","4,145,318.805",3
"2,019",2,2,1,21,1,1,7,2,0,748.436,0.000,"27,692.132",1
"2,019",2,2,1,21,1,1,7,2,2,"3,204.668","21,495.900","1,893,200.164",4
"2,019",2,2,1,21,1,1,9,#NULL!,1,"7,495.441","22,486.323","3,342,966.686",1
"2,019",2,2,1,21,1,1,9,#NULL!,2,"15,633.358","86,947.183","11,433,982.601",2
"2,019",2,2,1,21,1,1,9,1,2,"1,364.648","6,823.240","912,949.512",1
"2,019",2,2,1,21,1,1,9,2,1,689.478,"1,378.956","230,285.652",1
"2,019",2,2,1,21,1,1,9,2,2,"9,819.761","45,582.938","5,567,317.234",3
"2,019",2,2,1,21,1,2,1,2,1,"1,728.580","3,457.160","656,860.400",1
"2,019",2,2,1,21,1,2,2,1,3,"1,269.944","17,779.216","1,431,226.888",1
"2,019",2,2,1,21,1,2,2,2,1,"2,801.963","5,603.926","1,160,012.682",1
"2,019",2,2,1,21,1,2,2,2,2,"10,454.950","50,134.387","5,054,384.629",4
"2,019",2,2,1,21,1,2,3,1,2,"10,906.436","47,036.739","7,262,120.774",2
"2,019",2,2,1,21,1,2,3,2,1,"5,694.298","16,058.531","3,120,087.538",2
"2,019",2,2,1,21,1,2,3,2,2,901.955,"6,313.685","260,664.995",1
"2,019",2,2,1,21,1,2,3,2,3,689.478,"10,342.170","1,221,065.538",1
"2,019",2,2,1,21,1,2,4,1,1,"7,495.441","14,990.882","5,501,653.694",1
"2,019",2,2,1,21,1,2,4,1,2,689.478,"4,136.868","1,109,370.102",1
"2,019",2,2,1,21,1,2,4,2,1,"1,536.548","4,609.644","235,091.844",1
"2,019",2,2,1,21,1,2,4,2,2,"3,392.170","23,745.190","3,741,563.510",1
"2,019",2,2,1,21,1,2,5,1,1,"2,108.750","6,326.250","1,512,665.654",2
"2,019",2,2,1,21,1,2,5,1,2,"3,543.330","17,887.287","2,513,584.941",4
"2,019",2,2,1,21,1,2,5,2,1,901.955,"2,705.865","189,410.550",1
"2,019",2,2,1,21,1,2,6,1,2,"1,538.082","6,152.328","1,314,291.069",2
"2,019",2,2,1,21,1,2,6,2,2,"2,858.684","14,888.973","3,098,835.437",3
"2,019",2,2,1,21,1,2,7,2,1,"1,536.548","3,073.096","984,927.268",1
"2,019",2,2,1,21,1,2,9,1,2,"7,495.441","37,477.205","3,665,270.649",1
"2,019",2,2,1,21,2,1,2,1,1,"5,438.976","10,877.952","2,801,072.640",2
"2,019",2,2,1,21,2,1,2,1,4,"3,439.552","106,626.112","17,249,353.280",1
"2,019",2,2,1,21,2,1,2,2,1,"3,439.552","6,879.104","1,427,414.080",1
"2,019",2,2,1,21,2,1,3,1,0,748.436,0.000,"11,226.540",1
"2,019",2,2,1,21,2,1,3,1,1,"12,992.970","26,158.152","4,020,360.374",13
"2,019",2,2,1,21,2,1,3,1,2,"2,307.123","13,842.738","998,215.218",3
"2,019",2,2,1,21,2,1,3,2,1,"5,246.438","8,915.080","4,332,039.235",5
"2,019",2,2,1,21,2,1,3,2,2,809.958,"3,239.832","93,145.170",1
"2,019",2,2,1,21,2,1,4,1,0,"4,141.220",0.000,"478,000.349",4
"2,019",2,2,1,21,2,1,4,1,1,"19,309.462","30,275.262","5,804,897.715",17
"2,019",2,2,1,21,2,1,4,1,2,"7,241.964","33,024.905","4,559,128.975",7
"2,019",2,2,1,21,2,1,4,2,1,"4,652.088","10,073.217","1,396,454.507",5
"2,019",2,2,1,21,2,1,4,2,2,"2,560.911","19,462.911","1,574,961.665",2
"2,019",2,2,1,21,2,1,5,1,0,"3,607.120",0.000,"222,729.970",4
"2,019",2,2,1,21,2,1,5,1,1,"21,091.627","42,729.003","7,697,152.411",22
"2,019",2,2,1,21,2,1,5,1,2,"3,010.095","30,187.608","802,479.405",3
"2,019",2,2,1,21,2,1,5,2,1,"5,375.530","8,706.012","1,095,202.504",6
"2,019",2,2,1,21,2,1,5,2,2,640.878,"3,204.390","573,585.810",1
"2,019",2,2,1,21,2,1,6,1,0,"2,121.762",0.000,"167,175.405",2
"2,019",2,2,1,21,2,1,6,1,1,"7,763.341","12,469.703","2,278,924.592",8
"2,019",2,2,1,21,2,1,6,1,2,"4,507.683","21,470.284","3,360,949.401",2
"2,019",2,2,1,21,2,1,6,1,3,"1,803.910","25,254.740","1,361,050.095",2
"2,019",2,2,1,21,2,1,7,1,2,809.958,"4,859.748","417,128.370",1
"2,019",2,2,1,21,2,1,9,#NULL!,1,"1,538.082","3,076.164","532,176.372",2
"2,019",2,2,1,21,2,1,9,1,1,"1,097.399","2,194.798","379,700.054",1
"2,019",2,2,1,21,2,1,9,1,2,809.958,"3,239.832","12,149.370",1
"2,019",2,2,1,21,2,1,9,2,1,"1,024.363","3,073.089","473,255.706",1
"2,019",2,2,1,21,2,2,4,1,1,"1,437.914","2,127.392","411,448.104",2
"2,019",2,2,1,21,2,2,4,1,2,637.200,"3,186.000","441,579.600",1
"2,019",2,2,1,21,2,2,9,1,1,"1,097.399","1,097.399","253,499.169",1
"2,019",2,2,1,21,3,1,2,1,0,"1,024.363",0.000,"35,852.705",1
"2,019",2,2,1,21,3,1,2,2,6,769.041,"164,574.774","9,547,644.015",1
"2,019",2,2,1,21,3,1,5,2,2,901.955,"4,509.775","554,702.325",1
"2,019",2,2,1,21,3,2,1,2,2,"3,439.552","13,758.208","1,179,766.336",1
"2,019",2,2,1,21,4,1,2,1,0,"3,439.552",0.000,"110,065.664",1
"2,019",2,2,1,21,4,1,2,1,1,636.400,"1,272.800","92,278.000",1
"2,019",2,2,1,21,4,1,2,1,2,"2,346.506","25,644.830","892,804.190",2
"2,019",2,2,1,21,4,1,2,2,1,"12,406.408","36,341.305","1,353,411.490",4
"2,019",2,2,1,21,4,1,2,2,2,"16,691.783","91,718.974","2,982,130.869",9
"2,019",2,2,1,21,4,1,2,2,4,809.958,"23,488.782","133,643.070",1
"2,019",2,2,1,21,4,1,3,1,1,"7,615.440","11,456.443","947,961.462",5
"2,019",2,2,1,21,4,1,3,1,2,"6,743.289","34,654.949","1,220,934.582",4
"2,019",2,2,1,21,4,1,3,2,1,"6,635.527","16,467.029","1,408,052.843",3
"2,019",2,2,1,21,4,1,3,2,2,"9,075.270","60,608.761","2,501,328.805",8
"2,019",2,2,1,21,4,1,3,2,3,769.041,"11,535.615","11,535.615",1
"2,019",2,2,1,21,4,1,4,1,1,459.653,"1,378.959","29,877.445",1
"2,019",2,2,1,21,4,1,4,1,2,"4,204.716","22,827.490","1,565,017.594",3
"2,019",2,2,1,21,4,1,4,2,1,"4,121.676","10,585.154","657,027.960",4
"2,019",2,2,1,21,4,1,4,2,2,"15,566.813","93,569.777","8,410,327.423",9
"2,019",2,2,1,21,4,1,5,1,1,"3,484.751","7,570.808","1,447,884.859",4
"2,019",2,2,1,21,4,1,5,1,2,"2,931.720","13,634.237","1,125,746.150",3
"2,019",2,2,1,21,4,1,5,2,1,"5,630.257","13,053.918","841,244.039",5
"2,019",2,2,1,21,4,1,5,2,2,"7,921.995","50,497.474","2,937,206.196",6
"2,019",2,2,1,21,4,1,6,1,1,"2,606.486","6,917.503","1,000,204.722",3
"2,019",2,2,1,21,4,1,6,1,2,"5,620.974","38,611.039","2,061,662.080",6
"2,019",2,2,1,21,4,1,6,2,2,769.041,"3,845.205","126,891.765",1
"2,019",2,2,1,21,4,1,7,1,1,737.052,"2,211.156","140,039.880",1
"2,019",2,2,1,21,4,1,7,1,2,"3,962.066","23,291.077","1,567,388.784",5
"2,019",2,2,1,21,4,1,7,2,2,"6,983.160","38,812.203","1,643,626.788",5
"2,019",2,2,1,21,4,1,7,2,3,"2,404.965","41,203.725","1,111,223.847",2
"2,019",2,2,1,21,4,1,9,#NULL!,2,640.878,"4,486.146","277,500.174",1
"2,019",2,2,1,21,4,1,9,1,1,"1,364.648","4,093.944","294,763.968",1
"2,019",2,2,1,21,4,1,9,1,2,"1,024.363","7,170.541","443,549.179",1
"2,019",2,2,1,21,4,1,9,2,2,"4,976.100","19,904.400","1,348,523.100",2
"2,019",2,2,1,21,4,2,1,1,2,"2,400.806","28,809.672","1,274,827.986",1
"2,019",2,2,1,21,4,2,2,1,1,877.919,"1,755.838","375,749.332",1
"2,019",2,2,1,21,4,2,5,1,2,"1,068.131","7,476.917","700,693.936",1
"2,019",2,2,1,21,4,2,6,1,2,"4,507.683","42,107.596","11,985,481.563",2
"2,019",2,2,1,21,5,1,2,1,1,456.330,456.330,"29,661.450",1
"2,019",2,2,1,21,5,1,3,1,1,"2,044.078","2,044.078","30,661.170",1
"2,019",2,2,1,21,5,1,4,1,1,638.282,638.282,"105,316.530",1
"2,019",2,2,1,21,5,1,4,1,2,640.878,"2,563.512","207,644.472",1
"2,019",2,2,1,21,5,1,5,1,1,"2,555.097","5,110.194","1,742,576.154",1
"2,019",2,2,1,21,5,1,5,2,1,637.200,"1,911.600","41,418.000",1
"2,019",2,2,1,21,5,1,6,1,2,"1,728.580","6,914.320","25,928.700",1
"2,019",2,2,1,21,5,2,4,1,1,471.750,471.750,"7,076.250",1
"2,019",2,2,1,21,6,1,2,1,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,21,6,1,2,2,9,#NULL!,#NULL!,0.000,2
"2,019",2,2,1,21,6,1,3,1,9,#NULL!,#NULL!,"12,484.765",2
"2,019",2,2,1,21,6,1,3,2,9,#NULL!,#NULL!,"59,596.710",2
"2,019",2,2,1,21,6,1,4,1,9,#NULL!,#NULL!,"58,851.910",4
"2,019",2,2,1,21,6,1,4,2,9,#NULL!,#NULL!,"4,353.066",1
"2,019",2,2,1,21,6,1,5,1,9,#NULL!,#NULL!,"36,623.216",4
"2,019",2,2,1,21,6,1,5,2,9,#NULL!,#NULL!,0.000,2
"2,019",2,2,1,21,6,1,6,1,9,#NULL!,#NULL!,"9,594.987",2
"2,019",2,2,1,21,6,1,7,1,9,#NULL!,#NULL!,"3,294.100",1
"2,019",2,2,1,21,6,1,7,2,9,#NULL!,#NULL!,"40,082.090",2
"2,019",2,2,1,22,1,1,1,2,1,613.477,"1,226.954","85,886.780",1
"2,019",2,2,1,22,4,1,6,2,1,868.376,"2,605.128","230,119.640",1
"2,019",2,2,1,22,4,1,9,1,2,509.452,"2,547.260","165,062.448",1
"2,019",2,2,1,22,5,1,4,2,1,424.541,424.541,"38,208.690",1
"2,019",2,2,1,22,6,1,4,2,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,23,1,1,2,1,2,822.233,"10,689.029","740,831.933",1
"2,019",2,2,1,23,1,1,3,1,1,"7,141.754","21,425.262","5,249,189.190",1
"2,019",2,2,1,23,1,1,4,2,2,"2,055.586","9,455.697","714,932.654",2
"2,019",2,2,1,23,1,1,5,1,2,"2,466.706","20,967.001","3,035,281.733",2
"2,019",2,2,1,23,1,1,5,1,3,"1,233.353","20,967.001","984,215.694",1
"2,019",2,2,1,23,1,1,6,1,2,"1,233.353","9,866.824","1,560,191.545",1
"2,019",2,2,1,23,1,2,5,2,2,822.233,"4,111.165","703,831.448",1
"2,019",2,2,1,23,2,1,3,1,1,822.233,"1,644.466","226,114.075",1
"2,019",2,2,1,23,2,1,3,2,1,822.233,"1,644.466","423,449.995",1
"2,019",2,2,1,23,2,1,4,1,1,822.233,"2,466.699","546,784.945",1
"2,019",2,2,1,23,2,1,4,1,2,822.233,"7,400.097","1,656,799.495",1
"2,019",2,2,1,23,2,1,5,1,1,"2,466.699","5,755.631","4,065,942.185",3
"2,019",2,2,1,23,2,1,6,1,1,"1,644.466","3,288.932","365,071.452",2
"2,019",2,2,1,23,2,1,9,#NULL!,1,791.526,"1,583.052","391,013.844",1
"2,019",2,2,1,23,2,2,5,2,1,822.233,"2,466.699","135,668.445",1
"2,019",2,2,1,23,4,1,3,1,1,"5,075.805","15,227.415","2,273,960.640",1
"2,019",2,2,1,23,4,1,3,1,2,649.561,"4,546.927","508,606.263",1
"2,019",2,2,1,23,4,1,3,2,2,"3,459.671","28,130.879","1,240,778.033",2
"2,019",2,2,1,23,4,1,4,2,1,"7,631.578","22,894.734","2,991,578.576",1
"2,019",2,2,1,23,4,1,4,2,2,"1,997.262","12,914.442","554,288.754",2
"2,019",2,2,1,23,4,1,4,2,4,"2,802.372","78,466.416","975,225.456",1
"2,019",2,2,1,23,4,1,5,2,2,"2,121.881","14,853.167","2,651,030.215",2
"2,019",2,2,1,23,4,1,6,1,2,822.233,"4,111.165","834,566.495",1
"2,019",2,2,1,23,4,1,6,2,2,"5,825.271","51,990.859","1,263,509.265",4
"2,019",2,2,1,23,4,1,6,2,3,859.786,"13,756.576","614,746.990",1
"2,019",2,2,1,23,4,1,7,1,2,649.561,"4,546.927","42,221.465",1
"2,019",2,2,1,23,4,1,7,2,3,607.408,"12,148.160","252,074.320",1
"2,019",2,2,1,23,5,1,5,2,1,"1,026.739","3,080.217","719,744.039",1
"2,019",2,2,1,24,1,1,2,2,2,"1,827.356","12,791.492","1,067,175.904",1
"2,019",2,2,1,24,1,1,3,2,1,"2,537.995","7,613.985","850,228.325",1
"2,019",2,2,1,24,1,1,5,1,2,640.342,"3,201.710","521,878.730",1
"2,019",2,2,1,24,1,1,6,2,1,"2,701.169","5,402.338","310,634.435",1
"2,019",2,2,1,24,1,1,7,2,2,"1,160.108","8,120.756","677,503.072",1
"2,019",2,2,1,24,1,2,7,2,2,"1,827.356","7,309.424","1,333,969.880",1
"2,019",2,2,1,24,2,1,3,2,0,415.374,0.000,"35,306.790",1
"2,019",2,2,1,24,2,1,3,2,1,415.374,"1,246.122","255,455.010",1
"2,019",2,2,1,24,2,1,4,1,1,"4,297.725","5,873.207","1,427,001.675",5
"2,019",2,2,1,24,2,1,5,1,0,"2,537.995",0.000,"195,425.615",1
"2,019",2,2,1,24,2,1,5,1,1,"2,537.995","2,537.995","799,468.425",1
"2,019",2,2,1,24,2,1,5,1,2,415.374,"2,907.618","591,492.576",1
"2,019",2,2,1,24,2,1,6,1,1,415.374,415.374,"56,075.490",1
"2,019",2,2,1,24,4,1,1,1,2,"2,537.995","10,151.980","926,368.175",1
"2,019",2,2,1,24,4,1,2,1,1,"1,827.356","3,654.712","299,686.384",1
"2,019",2,2,1,24,4,1,2,1,2,728.876,"5,102.132","156,708.340",1
"2,019",2,2,1,24,4,1,2,2,1,"1,827.356","1,827.356","266,793.976",1
"2,019",2,2,1,24,4,1,3,1,1,"4,528.525","9,057.050","1,061,014.175",2
"2,019",2,2,1,24,4,1,3,1,2,"4,382.433","38,640.098","1,249,547.490",3
"2,019",2,2,1,24,4,1,3,2,1,"1,827.356","5,482.068","533,587.952",1
"2,019",2,2,1,24,4,1,3,2,2,"2,537.995","27,917.945","1,096,413.840",1
"2,019",2,2,1,24,4,1,4,1,1,"3,169.184","7,680.196","729,927.360",2
"2,019",2,2,1,24,4,1,4,2,2,"2,537.995","15,227.970","545,668.925",1
"2,019",2,2,1,24,4,1,5,2,0,"1,827.356",0.000,"109,641.360",1
"2,019",2,2,1,24,4,1,5,2,2,"2,953.369","12,644.224","1,519,323.539",2
"2,019",2,2,1,24,4,1,6,1,3,"2,537.995","53,297.895","2,012,630.035",1
"2,019",2,2,1,24,4,1,6,2,2,415.374,"5,399.862","130,842.810",1
"2,019",2,2,1,24,4,1,7,2,3,"1,658.560","30,515.736","993,450.248",2
"2,019",2,2,1,24,4,1,9,#NULL!,2,635.666,"5,085.328","205,955.784",1
"2,019",2,2,1,24,4,1,9,1,2,953.496,"4,767.480","417,631.248",1
"2,019",2,2,1,24,5,1,6,1,2,635.666,"2,542.664","344,530.972",1
"2,019",2,2,1,24,5,1,7,1,1,498.452,498.452,"69,783.280",1
"2,019",2,2,1,24,5,1,9,#NULL!,3,"2,084.260","33,348.160","6,780,097.780",1
"2,019",2,2,1,24,6,1,2,1,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,24,6,1,3,2,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,25,1,1,2,1,2,985.708,"6,899.956","507,639.620",1
"2,019",2,2,1,25,1,1,3,2,2,"1,028.027","5,140.135","702,142.441",1
"2,019",2,2,1,25,1,1,4,1,2,"2,506.592","10,026.368","2,006,532.759",2
"2,019",2,2,1,25,1,1,5,2,1,985.708,"2,957.124","458,354.220",1
"2,019",2,2,1,25,1,1,6,2,1,"3,311.583","9,934.749","2,036,623.545",1
"2,019",2,2,1,25,1,1,7,1,1,"1,028.027","2,056.054","238,502.264",1
"2,019",2,2,1,25,1,2,2,1,2,"1,028.027","4,112.108","536,630.094",1
"2,019",2,2,1,25,1,2,4,1,2,663.809,"3,319.045","426,829.187",1
"2,019",2,2,1,25,1,2,4,2,1,"2,311.426","4,622.852","573,233.648",1
"2,019",2,2,1,25,2,1,2,1,2,"1,028.027","5,140.135","1,057,839.783",1
"2,019",2,2,1,25,2,1,3,1,2,"1,478.565","5,914.260","909,317.475",1
"2,019",2,2,1,25,2,1,5,1,2,663.809,"2,655.236","541,004.335",1
"2,019",2,2,1,25,2,2,4,2,1,"1,028.027","2,056.054","529,433.905",1
"2,019",2,2,1,25,4,1,2,2,1,"1,478.565","4,435.695","947,760.165",1
"2,019",2,2,1,25,4,1,3,2,2,663.809,"2,655.236","275,480.735",1
"2,019",2,2,1,25,4,1,4,2,1,"1,478.565","2,957.130","218,827.620",1
"2,019",2,2,1,25,4,1,5,1,2,985.708,"6,899.956","310,498.020",1
"2,019",2,2,1,25,4,1,5,2,2,"3,311.583","13,246.332","380,832.045",1
"2,019",2,2,1,25,5,1,1,1,1,663.809,663.809,"119,485.620",1
"2,019",2,2,1,25,5,1,5,2,1,"3,738.254","3,738.254","647,192.362",2
"2,019",2,2,1,25,6,1,2,1,9,#NULL!,#NULL!,0.000,3
"2,019",2,2,1,25,6,1,2,2,9,#NULL!,#NULL!,"41,572.400",2
"2,019",2,2,1,25,6,1,3,2,9,#NULL!,#NULL!,0.000,1
"2,019",2,2,1,25,6,1,4,1,9,#NULL!,#NULL!,"10,268.022",2
"2,019",2,2,1,25,6,1,4,2,9,#NULL!,#NULL!,"59,421.425",1
"2,019",2,2,1,26,1,1,1,1,1,"2,230.207","4,460.414","592,804.814",2
"2,019",2,2,1,26,1,1,1,1,2,"4,264.042","18,840.403","1,728,627.949",3
"2,019",2,2,1,26,1,1,1,2,1,"1,784.235","1,784.235","651,245.775",1
"2,019",2,2,1,26,1,1,2,1,0,"2,420.605",0.000,"108,927.225",1
"2,019",2,2,1,26,1,1,2,1,1,"5,982.312","15,835.454","1,607,186.386",6
"2,019",2,2,1,26,1,1,2,2,1,"10,341.851","22,748.718","3,126,919.346",10
"2,019",2,2,1,26,1,1,2,2,2,"2,456.782","15,611.348","897,158.094",2
"2,019",2,2,1,26,1,1,3,1,0,"1,198.061",0.000,"17,970.915",1
"2,019",2,2,1,26,1,1,3,1,1,"4,555.533","12,789.465","2,053,513.505",4
"2,019",2,2,1,26,1,1,3,1,2,695.572,"3,477.860","358,219.580",1
"2,019",2,2,1,26,1,1,3,2,1,"21,881.697","45,850.365","4,932,756.239",14
"2,019",2,2,1,26,1,1,4,1,1,"6,602.881","13,860.687","1,573,735.969",7
"2,019",2,2,1,26,1,1,4,2,0,"1,109.146",0.000,"63,221.322",1
"2,019",2,2,1,26,1,1,4,2,1,"6,630.433","10,501.760","1,816,443.119",5
"2,019",2,2,1,26,1,1,4,2,2,"4,861.394","28,159.760","757,879.160",3
"2,019",2,2,1,26,1,1,5,1,0,"1,109.146",0.000,"113,132.892",1
"2,019",2,2,1,26,1,1,5,1,1,"10,727.231","23,489.921","3,243,827.224",7
"2,019",2,2,1,26,1,1,5,1,2,"1,257.794","5,031.176","1,534,508.680",1
"2,019",2,2,1,26,1,1,5,2,1,"10,655.407","25,304.393","2,590,771.041",6
"2,019",2,2,1,26,1,1,5,2,2,"2,272.488","9,089.952","634,024.152",1
"2,019",2,2,1,26,1,1,6,1,0,"1,198.061",0.000,"17,970.915",1
"2,019",2,2,1,26,1,1,6,1,1,"5,092.387","13,762.172","1,742,980.189",3
"2,019",2,2,1,26,1,1,6,1,2,463.717,"3,246.019","205,890.348",1
"2,019",2,2,1,26,1,1,6,2,1,"5,146.545","8,859.552","1,196,797.065",4
"2,019",2,2,1,26,1,1,6,2,2,"1,109.146","12,200.606","737,582.090",1
"2,019",2,2,1,26,1,1,7,1,2,"1,514.989","6,059.956","401,472.085",1
"2,019",2,2,1,26,1,1,7,2,2,834.692,"5,193.643","484,029.038",2
"2,019",2,2,1,26,1,1,9,1,1,"5,412.325","11,770.209","1,666,705.798",2
"2,019",2,2,1,26,1,2,2,1,1,413.417,413.417,"64,493.052",1
"2,019",2,2,1,26,1,2,2,1,2,"1,792.578","7,170.312","697,312.842",1
"2,019",2,2,1,26,1,2,3,1,1,"4,849.638","9,699.276","843,837.012",1
"2,019",2,2,1,26,1,2,3,1,2,445.832,"2,229.160","330,807.344",1
"2,019",2,2,1,26,1,2,3,2,1,893.280,"1,786.560","393,936.480",1
"2,019",2,2,1,26,1,2,3,2,2,"1,327.044","5,308.176","542,760.996",1
"2,019",2,2,1,26,1,2,4,1,1,"1,102.446","2,204.892","1,238,046.678",2
"2,019",2,2,1,26,1,2,4,2,1,945.559,"2,836.677","1,060,917.198",1
"2,019",2,2,1,26,1,2,5,1,1,"1,514.989","3,029.978","633,265.402",1
"2,019",2,2,1,26,1,2,5,2,1,"1,386.432","2,772.864","34,660.800",1
"2,019",2,2,1,26,1,2,6,1,1,"2,352.448","4,704.896","1,917,245.120",1
"2,019",2,2,1,26,1,2,7,2,1,"3,520.469","7,040.938","2,154,527.028",1
"2,019",2,2,1,26,1,2,7,2,2,709.368,"4,965.576","427,039.536",1
"2,019",2,2,1,26,2,1,2,1,1,945.559,"2,836.677","156,017.235",1
"2,019",2,2,1,26,2,1,2,1,2,"1,953.366","16,455.850","477,331.480",2
"2,019",2,2,1,26,2,1,2,2,1,695.572,"1,391.144","191,282.300",1
"2,019",2,2,1,26,2,1,3,1,0,"1,666.554",0.000,"188,852.785",2
"2,019",2,2,1,26,2,1,3,1,1,"6,252.677","13,016.810","2,820,082.818",6
"2,019",2,2,1,26,2,1,3,1,2,"1,514.989","7,574.945","2,295,208.335",1
"2,019",2,2,1,26,2,1,3,2,1,"8,389.131","18,947.508","4,192,190.517",3
"2,019",2,2,1,26,2,1,4,1,0,"9,387.862",0.000,"1,145,793.260",5
"2,019",2,2,1,26,2,1,4,1,1,"15,935.949","22,283.561","6,004,099.841",9
"2,019",2,2,1,26,2,1,4,1,2,"2,713.019","16,278.114","4,381,525.685",1
"2,019",2,2,1,26,2,1,4,2,0,"3,719.007",0.000,"438,290.728",3
"2,019",2,2,1,26,2,1,4,2,1,"4,780.185","9,180.771","2,387,934.504",3
"2,019",2,2,1,26,2,1,5,1,0,"7,162.402",0.000,"381,110.043",6
"2,019",2,2,1,26,2,1,5,1,1,"18,854.948","26,145.482","6,172,688.410",11
"2,019",2,2,1,26,2,1,5,1,2,373.992,"1,869.960","660,095.880",1
"2,019",2,2,1,26,2,1,5,2,0,"1,792.578",0.000,"62,740.230",1
"2,019",2,2,1,26,2,1,5,2,1,"4,628.109","5,956.994","1,069,479.735",3
"2,019",2,2,1,26,2,1,6,1,0,"2,862.625",0.000,"85,878.750",2
"2,019",2,2,1,26,2,1,6,1,1,695.572,"2,086.716","409,691.908",1
"2,019",2,2,1,26,2,1,6,1,2,"2,325.947","16,281.629","1,316,033.387",2
"2,019",2,2,1,26,2,1,6,2,0,"1,514.989",0.000,"87,869.362",1
"2,019",2,2,1,26,2,1,6,2,1,"2,352.448","4,704.896","47,048.960",1
"2,019",2,2,1,26,2,1,7,1,0,945.559,0.000,"61,461.335",1
"2,019",2,2,1,26,2,1,7,1,1,"1,386.432","1,386.432","90,118.080",1
"2,019",2,2,1,26,2,1,9,1,0,"4,521.694",0.000,"610,428.690",1
"2,019",2,2,1,26,2,1,9,1,1,"2,352.448","7,057.344","1,303,256.192",1
"2,019",2,2,1,26,2,2,3,1,1,695.572,"1,391.144","288,662.380",1
"2,019",2,2,1,26,2,2,3,1,2,"1,386.432","5,545.728","959,410.944",1
"2,019",2,2,1,26,2,2,3,2,1,"1,411.470","1,411.470","868,054.050",1
"2,019",2,2,1,26,2,2,4,1,1,945.559,"2,836.677","523,839.686",1
"2,019",2,2,1,26,2,2,4,2,1,"4,521.694","4,521.694","1,356,508.200",1
"2,019",2,2,1,26,2,2,5,2,1,"2,352.448","2,352.448","651,628.096",1
"2,019",2,2,1,26,3,1,3,1,1,837.452,"2,512.356","221,924.780",1
"2,019",2,2,1,26,3,2,2,2,1,695.572,695.572,"65,383.768",1
"2,019",2,2,1,26,4,1,1,1,1,"1,641.131","4,923.393","175,906.405",2
"2,019",2,2,1,26,4,1,1,1,2,"1,784.235","7,136.940","249,792.900",1
"2,019",2,2,1,26,4,1,1,2,1,"2,054.705","5,218.556","191,925.235",2
"2,019",2,2,1,26,4,1,1,2,2,"3,425.366","19,749.741","933,572.010",3
"2,019",2,2,1,26,4,1,2,1,1,"9,610.071","24,169.792","1,783,435.955",5
"2,019",2,2,1,26,4,1,2,1,2,"1,064.903","4,259.612","228,954.145",1
"2,019",2,2,1,26,4,1,2,2,1,"3,891.277","10,262.361","595,520.180",3
"2,019",2,2,1,26,4,1,2,2,2,945.559,"4,727.795","250,573.135",1
"2,019",2,2,1,26,4,1,2,2,4,"2,420.605","67,776.940","520,430.075",1
